ticket_id,user_id,created_at,category,status,priority
30957562-6249-4c06-a4fc-60408c87424d,243faebb-7ea1-4862-af71-22acd1403906,2025-09-21 11:08:04,Produktanfrage,solved,normal
69cb0e7d-6e31-4e63-826c-941c64665c36,e637d961-a451-42fc-b358-0e7cf714e173,2025-09-18 06:45:39,Produktanfrage,closed,high
da962884-68b8-4ca4-96eb-78e7c6b4b6ef,53f90fae-bd44-4f0d-a1d6-e0e195c8fe93,2025-09-07 00:02:18,Produktanfrage,open,low
e68e90be-8d5b-4ce8-9f95-900939f9564d,68724ac7-a150-49c9-9d29-1dc7c3b5d35e,2025-09-13 19:42:52,Produktanfrage,closed,normal
ecb4313a-5d6d-4bb1-90db-a1a0a9b02e23,ab7d0756-e951-4465-8cb2-fcf2a589ad4c,2025-10-19 20:48:50,Produktanfrage,closed,high
d2c3d343-2158-495f-83a7-fd236114d7ef,33289154-5012-47cc-923f-849da3e3cee3,2025-09-06 07:16:27,Produktanfrage,solved,normal
1034534e-53a4-477b-b364-6ee219698d8b,32901200-7103-4006-8564-b4b7d910aa55,2025-09-02 08:23:18,Produktanfrage,open,high
819bed8a-3214-4373-867a-7d484c87e705,4b86381f-9918-49ac-9ee7-88e2a73e60cb,2025-10-17 03:50:05,Produktanfrage,open,low
1b713994-0f8b-4c3a-9a10-b93a3bbfa21c,c527a435-ae96-4b8e-9a29-add5a0d88c85,2025-10-19 19:00:52,Produktanfrage,closed,normal
b9fd0fca-0966-415b-aced-fb25a24af07e,bac48bfd-f90c-42be-a2fc-48b3b8fd313c,2025-09-11 06:48:54,Produktanfrage,open,normal
b505d131-c3e7-4602-8e5a-9ca5fe7c41f3,05ddd8ec-0f3d-4fc5-a312-82f1ee956b53,2025-09-02 11:26:15,Produktanfrage,closed,normal
5e757883-7c78-4c18-96f6-4ba280b9072a,bb07c191-234d-4ead-9263-0e65f2fef527,2025-09-02 17:31:36,Produktanfrage,closed,high
3b3db03a-6bb3-43e3-bc17-0847f65ff384,06d0ad07-ef50-4f98-9a1c-e5908c60dcef,2025-09-08 09:32:00,Produktanfrage,closed,high
b40bf61a-c805-4567-8b87-fac349835f6e,9d533690-d386-4514-ac01-3e89e0081866,2025-09-08 00:48:29,Produktanfrage,open,low
0d56e73a-755e-4e7f-b573-93a7b49e3c6e,f1fb8702-6b26-4014-a1e5-074cd6c8b549,2025-09-16 21:00:34,Produktanfrage,closed,high
8eab3e63-edd8-4fbc-bc3a-caa9d746a077,4927b1fa-ca45-46c3-bfa8-02d4f0184a1b,2025-09-25 13:20:01,Produktanfrage,closed,normal
96b1c89f-9be2-4f73-ae7e-c1ed3a839e36,669e57fc-01c2-45e6-b796-d21b78a5671e,2025-10-20 08:34:01,Produktanfrage,closed,high
7571e54e-b3f5-48fb-8559-e724b2c0bbc9,e831c3c9-9990-4fd1-a8db-ddbade86d3a5,2025-10-09 17:56:00,Produktanfrage,solved,high
d879d08a-6095-48d5-8292-22678e811a60,c52ee148-88a9-41c1-b9bc-37ee173e970c,2025-10-10 09:17:44,Produktanfrage,closed,normal
9e7c641f-07c1-4ece-bcf8-164776d4d565,b96bf93a-9e61-4556-a7d8-e853ccb27836,2025-10-09 16:15:19,Produktanfrage,solved,high
569d2fbc-097d-4548-9698-cc236fd8dbb5,cafc28b1-6a7f-4fac-a944-56a28019d483,2025-09-08 09:18:01,Produktanfrage,open,low
bfd30bb5-67b7-42c3-9533-6c7c59ccfffe,38dd7bba-220e-479a-8d1f-004b2e0a78b7,2025-10-14 05:33:21,Produktanfrage,open,normal
c8119248-0b19-4cec-ade0-c417398381a9,ca71c880-abc6-4ef5-9585-aa5a6516324a,2025-09-24 18:11:36,Produktanfrage,solved,low
00a3a8c1-9e05-432b-9634-cb8b2689388d,fbec4f69-ba1c-42be-8813-cf32e1160c22,2025-10-07 10:35:23,Produktanfrage,open,normal
b55fa6cb-f425-426f-9809-486cc8e326fe,1e282240-00b9-46cb-9fd9-1460c520301c,2025-10-20 06:14:35,Produktanfrage,open,normal
4f159c05-2583-43cb-981e-09ebe1894c6d,ae2bc8f2-f898-43e4-893d-c393dae5fb47,2025-10-14 02:42:48,Produktanfrage,open,high
2faf8b43-34c5-4ded-982a-5f19ec3a9416,d4c8d435-ddd9-4ce2-82c1-e250515946ab,2025-09-21 09:02:50,Produktanfrage,closed,high
a14e76ea-2bc6-4308-affe-d45c1d1047b4,b1eb561f-147b-4098-9647-166d0a050611,2025-10-06 04:38:36,Produktanfrage,solved,low
e2da6a8b-51de-434d-afa9-f64a4482227c,5afe9283-5e89-479c-9e3a-560256b3c8a8,2025-09-10 15:35:52,Produktanfrage,open,low
37779f96-ed1b-4e36-bf14-709f3038ced3,644ec21b-4988-475b-823d-fcacf8f1a2cb,2025-10-01 15:41:08,Produktanfrage,closed,low
10fbeff7-da1f-4275-87e5-c40b2acf2c1e,987a2b65-6a57-4fed-95b1-082c77191b15,2025-09-18 04:58:48,Produktanfrage,solved,high
376b280d-6cab-4286-af4a-b69df77ce0fe,ac18466b-f321-45b9-b5b3-1098812fa09e,2025-09-07 00:06:35,Produktanfrage,closed,normal
c5efecb9-85a9-4e4d-9036-73c043974bbb,aaa0f5e5-2be8-42e8-94c1-e057777c74a6,2025-10-12 11:37:04,Produktanfrage,open,high
9e86707e-4725-471d-bb94-ee9ff6568b60,6195488f-cac1-4cb8-88c5-f90d9807f680,2025-09-03 00:56:57,Produktanfrage,closed,high
2e17ee7c-853a-4396-9d6a-cac24165b380,99b06410-418b-46a3-b387-bbe2fc9a3ac9,2025-10-06 17:35:49,Produktanfrage,open,normal
4c73f7aa-3989-4466-8bb5-a406ca0e1306,1fa06ea5-ae31-4d18-8ce9-ae1335bb8e14,2025-09-01 18:18:13,Produktanfrage,open,low
917236f3-d790-496b-b648-50752fec1325,0320fdd9-0b56-46fe-a2a2-032ceab89d30,2025-10-04 08:49:30,Produktanfrage,closed,low
5e506ba4-ac41-4b7a-9518-c41c353de802,2fa8b171-a005-42ee-92bd-2b31cea47d93,2025-09-14 21:59:14,Produktanfrage,solved,high
1788b024-6617-4fc9-ac0f-93702f8c2c6c,aae0971b-8534-4392-8b09-3a87c202d58c,2025-09-22 23:51:46,Produktanfrage,closed,high
c3cd862e-b692-4f7f-a2b0-cee5141ae48c,15f9ccc0-d74e-4792-9ed2-e48aabfe89a6,2025-10-05 14:25:49,Produktanfrage,closed,normal
6ff913be-4c47-46c4-8b1e-7ea934f5b2b7,0a080cb2-4e29-47ea-8040-66c3f2cba895,2025-10-11 08:47:28,Produktanfrage,open,low
9e03cf26-4d7e-4905-8e10-cff79d4994a4,46490f0f-2fa1-441f-a108-d83247bcb19f,2025-09-15 21:47:24,Produktanfrage,open,high
9826832a-a495-4ca6-8bf6-762ba1e94b24,cfa1ea96-3077-43b0-8382-6ee17201da7e,2025-09-06 05:28:48,Produktanfrage,solved,normal
7b7f9696-370b-403b-aa55-c47055152d2c,462ddeb3-797f-4e51-901f-975a456356cb,2025-09-21 08:51:04,Produktanfrage,open,high
15250000-a329-42e1-a172-1f98c6f9a760,d6abfdf6-5d25-481a-b3ac-d42c9a97f182,2025-10-12 05:25:29,Produktanfrage,open,low
48f54a3e-88de-4ff2-834c-7ad7282f0ef3,98bf85ff-5649-4d66-b979-5d1b8daa4ac2,2025-09-09 18:54:34,Produktanfrage,open,normal
245f1146-3d7c-47ee-a8db-47545d4a8728,9da7656c-9949-4ccc-8b8f-026e314f6176,2025-09-25 19:13:37,Produktanfrage,solved,high
b542a9b3-669e-4788-9999-26aecdd68e00,21156e60-a982-417d-bd8b-14498b45db60,2025-10-18 03:37:02,Produktanfrage,closed,high
a44d10ec-70c2-4e54-8783-4b62167913a4,fce0fb85-1094-46d3-9bc5-2675b1480bf3,2025-10-19 19:38:33,Produktanfrage,solved,low
79c00d28-4399-403a-a53f-fa0177fd6b87,982f7ca7-ef16-4d46-8d61-fbdcf4322df9,2025-09-13 07:40:42,Produktanfrage,solved,high
ecbf6db1-c3d5-401a-80db-7af639b36eb7,bc2e599f-3256-4d58-b82a-21303fd66b3d,2025-10-07 02:43:44,Produktanfrage,solved,low
b0b3b8e4-3709-4c5c-8976-0df0d5592354,fe6506fb-0347-4d46-ba28-7ba5561631eb,2025-09-29 20:38:27,Billing,solved,low
4349fa26-ffa9-4c9e-831d-aac78bbd37c1,db34dcec-a618-4598-954c-8fb1a076febf,2025-09-22 10:35:38,Bug Report,solved,normal
e7d960df-0123-4339-b9d6-3b395742c876,10c8b02a-5ec6-4f0b-bfa3-fe32fcf3563e,2025-09-21 23:10:46,Other,open,normal
404a30bd-dda2-4e0a-ac0b-a8a6ba6877b3,d0892938-63ff-4379-9c2c-dca5429a7e47,2025-09-06 12:23:25,Account Access,closed,low
e5e3835d-2151-4ae6-8ee7-dd78b6cdcf0f,29bbb58d-b1ad-4c37-92e5-ce431590ff4a,2025-10-07 10:39:02,Account Access,closed,low
ef85d697-0e53-49c2-ba64-c8a384ae38d9,6d9f2ddd-eea8-4afd-8cfc-54c0d838ca77,2025-09-23 05:36:16,Bug Report,solved,normal
872f4a5c-7f83-480f-ac0d-c82b8928b76e,62c82f8c-38a1-4d5c-a37d-dce4df2a4979,2025-10-18 12:02:37,Other,solved,low
4ce4af75-f2b9-47d8-8b7f-ece497470408,c43ee0d4-4ee5-4311-ab0b-f1d9ce9ce108,2025-10-03 21:07:39,Bug Report,solved,high
4592db1e-c5c3-41b8-a004-a1d26017b7e6,e2cd70a0-0c6e-4803-afd9-a3c4cfc48c3a,2025-10-10 17:24:17,Other,closed,high
17bb4b8b-717c-4de8-9dbe-5b6a3e09104f,35688a88-1f50-4f91-a940-a0d94f9e74db,2025-10-17 17:08:01,Bug Report,open,normal
4c6829a5-9beb-4162-a738-28645397de09,8a35a0bf-a88b-4d68-ae12-6bafca45c022,2025-09-03 06:03:57,Other,closed,high
5443c16f-ec03-44c6-8327-8995de3fcc78,23e3af00-5767-4d21-8778-8d84204923c8,2025-10-02 12:08:47,Other,closed,normal
66533a56-fd24-4606-9cd0-f689fee1aadc,7ea6caef-f71b-4ea0-950c-cfcd81e47005,2025-09-24 13:48:37,Other,open,low
fa9a4d28-ca4d-4be3-9969-45fee974bcf0,65840404-7892-4fce-acf0-2a42ba6afef6,2025-09-01 19:03:52,Account Access,open,low
4bc5597d-43c4-490d-b7e7-750d3e9e8fc5,186a8a0f-caa9-4b1b-808d-6c5aa4ada5f1,2025-09-12 23:47:52,Other,closed,high
a0004f2d-9756-473e-81e6-1a9b21f57df9,80593df9-91d4-4894-bd00-94f9c47405ca,2025-09-22 01:55:56,Other,open,normal
419d3845-2d8e-40a2-9f4c-41207974e2e4,1a01a7b6-08b3-4540-a470-a93c0e510e85,2025-09-05 04:55:15,Billing,closed,low
7ac1d225-96f1-4411-ac7e-bb186aaa9845,daf90c58-391e-4ad5-a6ad-8428eee6818a,2025-10-19 16:51:26,Other,solved,low
438687d9-ef3d-4585-af7d-f0672f527ae0,318a8728-75ec-4b77-b2b5-2fddb73e5c8c,2025-09-24 17:53:58,Other,closed,normal
07d3e1e1-a95f-40c8-a478-3a4b22236514,44ff44ec-01d8-4bee-81b6-8f9dd87b78df,2025-09-17 19:56:15,Billing,open,normal
6d2616e2-cac8-44f7-8185-25e7f7073105,162ae6e5-2871-48b1-baf8-9f93bf859296,2025-10-18 23:19:17,Bug Report,open,normal
b6233f88-b9b4-4b8f-af01-e20b10e9475c,ccdb1e64-81e7-4643-987f-ea2f6220ec36,2025-09-02 02:17:42,Other,closed,low
8b239e3c-6005-4d62-83e8-31ff1b6c6260,fec5f5a3-7bc7-4077-af92-54b842e40e9f,2025-09-09 02:16:39,Account Access,open,normal
5c4af8c2-6181-40b1-a24a-bf59332c6f00,0b0d2380-a520-4b6c-a9ac-18c229a949a3,2025-09-17 11:09:29,Bug Report,solved,low
091ed801-1edc-4d5b-959f-3dac4d50d478,bec3f1e6-fc4b-4f5b-9637-17bc21aff353,2025-09-08 18:12:21,Other,closed,high
274b5e07-ef80-447b-b92c-465458320537,756c9b6c-bd4a-4964-8225-626c95523405,2025-09-21 03:07:54,Other,open,normal
4c7f2222-0b8f-42d9-bbdf-328455ebb13b,d803bb0b-63cf-411b-930f-9cf4108cae57,2025-10-11 02:11:59,Account Access,solved,low
ac203985-ec7d-4532-9f20-940b8227163f,50b88fba-59a7-4a47-b448-0098402295e9,2025-09-21 17:45:06,Bug Report,closed,high
3990bb34-9f92-4368-ad39-f3c0c131aae9,8e2ebfd3-64eb-45b7-870a-f076a4c0c60c,2025-09-03 16:33:03,Bug Report,solved,high
df7e67d9-da21-4418-9e8f-2d888185aef9,9c6df449-159e-469d-b711-e4510ef60787,2025-10-12 14:11:09,Billing,open,low
f0068f6b-8be2-4172-b5d0-01a1471f5d6c,6195ebd4-a750-4e23-98e2-48e833f1eda5,2025-09-13 11:12:11,Other,open,normal
a564abae-006c-4647-aa7b-2366ad6bfea9,7f93aa1f-5a87-4446-8447-29a5762b116b,2025-09-26 02:32:08,Billing,closed,low
429c8098-aa85-4a53-9376-c63f43210682,491edc43-e5e1-4abc-b3ba-3ab7b24befec,2025-10-18 09:36:56,Other,open,normal
0d987001-5d73-4ef1-b602-c72692cd09bd,407d7b9e-3991-4d2f-84c5-e2b16a1d1370,2025-09-09 21:29:06,Other,solved,low
29afd159-6b55-4541-ad45-914859ff9fd3,3dd2fc79-bfc2-4fed-b662-ad33da342337,2025-10-08 17:00:27,Account Access,solved,normal
e031e844-40eb-496e-9124-6338e5b638d4,46ed5180-d479-4104-9d4f-79e01fea3bb7,2025-09-15 19:03:02,Bug Report,closed,normal
d997fd40-e375-4f8c-8272-5f606210a629,05182a5d-54c6-402a-bb7d-3ade6d223788,2025-10-11 19:38:35,Account Access,open,normal
a240e9d9-318f-4443-aab2-111ae5628d5e,8a4ed59b-fcb4-4048-81b8-3f47b54213aa,2025-09-27 06:22:35,Other,closed,normal
eb5acd2b-4747-414d-ab90-cefa72f188ff,19db437e-720b-46fc-a36e-90a8e821c4ca,2025-09-30 13:06:26,Billing,solved,normal
6d310b53-3781-4703-b5a0-a71eb4e1a023,e6d77c54-b548-41ea-ae0e-71cd4ff646ad,2025-10-01 19:42:20,Bug Report,open,normal
3decfce9-fad4-4a2e-841e-c2854e505a4c,6053ed8c-7087-4b74-8cb3-97741488fbb1,2025-10-11 03:44:33,Bug Report,closed,high
fe29458a-8164-45c7-9f73-191de3183c15,f7d4b732-2f9a-469c-9411-47471f498f4b,2025-10-15 10:14:51,Other,solved,low
0d5a97b9-7417-4c32-9970-07a781b3b0cd,772a9cd3-94b5-443a-bf62-e2c6534d88fa,2025-09-28 13:15:33,Other,closed,normal
9e035366-46e0-4043-946c-60e24e8ae97c,55cb7958-0fb5-49f2-a0fc-acf941777ce1,2025-09-24 20:40:09,Billing,solved,high
91f60613-e39e-4274-8c25-beac98eee577,bddb096a-cdd8-489c-9641-fca65fbd5ee0,2025-10-19 18:07:46,Bug Report,solved,normal
af2a02c4-e72c-40f9-8932-15974e637c5a,4b03f91c-1187-49b0-bc45-7e6f69206429,2025-09-11 12:01:24,Other,closed,high
b4e43f1b-0028-4a77-81b3-e8756c14c437,dda22f58-7b82-47fd-b18d-723e635fe92b,2025-09-24 01:03:59,Billing,solved,high
1bea75e6-3f2d-4da2-86cf-e09a49ac1399,2582a762-6baa-4a57-97f5-ac962d54526c,2025-09-06 11:47:04,Account Access,solved,normal
8b5420cc-c3f5-47c4-84df-da24dd16ff53,c14e19be-e747-4412-9db9-f3d1d01402f7,2025-09-04 22:44:35,Bug Report,open,normal
1bd2f36e-425e-4fa2-89e2-b5f2b4ee599f,b2167099-0f8f-498d-93c6-13a4e8457ed5,2025-09-28 03:37:39,Billing,closed,high
afbb89c3-0ae8-4318-9505-31c93eba0166,87a4d841-e52f-4f40-8e54-a12f7c5c5d91,2025-10-06 07:28:50,Other,open,low
5998a234-8c6d-4c68-b3a7-12c213e6c4db,120b220c-10f2-44dd-a5b8-0f2b418cca5b,2025-10-19 11:26:59,Other,open,high
cf4a1fe8-d06d-49de-a792-357a61cc84c3,07c7df48-31b4-46aa-a31d-6e9a2bc4b930,2025-09-02 15:23:55,Bug Report,open,high
2d3532e5-61fc-4c7c-9053-b380a69110ed,59aeebec-9f2e-43c5-9f81-d850ffb20d59,2025-09-19 12:52:25,Account Access,open,low
f57c09e0-f75c-4ccc-8ea4-6025a6dae1ab,6f9693c1-3442-444a-ab7a-0265adffddda,2025-09-16 04:52:05,Other,solved,normal
0a1ed1a4-3750-4377-9297-6963bd78343f,e1b833b1-84d4-4ce6-b559-404cd0bc6d11,2025-09-17 14:39:01,Account Access,solved,normal
67a12c49-0571-4c30-be04-aaf54c137f17,8e7f332c-e07a-43ab-b331-b2896ffeaf2d,2025-09-15 17:48:12,Other,open,high
809801b9-0ab0-4706-ba8e-d6c308344cbf,7762f895-d7bb-44be-b49e-6695dd42a166,2025-09-25 14:35:58,Account Access,open,high
9792a260-73b0-45c9-ad59-91cd7ca86905,4f37e304-3637-4cb0-b179-b10ea1072bf3,2025-09-09 07:03:48,Bug Report,open,low
4d426bbf-c89a-4e53-b484-80477ac9dd46,8a0726be-af0d-4205-82b1-852401f1021d,2025-09-12 03:33:21,Billing,solved,low
32f185b1-9fde-47d2-b527-cdfd8b015b7e,d2d93aae-1386-49d1-b96f-4d895d3850e7,2025-09-12 16:59:29,Account Access,open,normal
967e1e2f-227e-4b85-97c3-3cfc2168edcc,8d398d05-f487-44a7-9577-4b30438211ee,2025-09-16 15:38:50,Account Access,solved,normal
863caa37-74c8-45c3-acb5-96ff7ccde0f3,44aef281-de18-4556-a905-67c23b2d462f,2025-10-02 09:59:08,Bug Report,solved,normal
f7a7b8ab-f51c-4bb7-982d-4857cfb5743a,8bd5309a-4006-4e43-b491-65fdf9ed0cee,2025-09-20 12:54:27,Bug Report,solved,high
c14cde67-6dcd-49a6-b5a1-72af46871ae7,bed37f70-f01c-43ad-be6b-4b2260b27ced,2025-10-08 05:26:40,Billing,closed,high
0af50f2a-8dc8-4d09-ba60-32b1c6aabb4a,9700bbe7-b64d-476d-8171-ac23c87d5a19,2025-09-11 16:41:33,Billing,closed,low
d7d6ede0-6e8c-4500-bb08-7a8bb11e9856,8ac06530-78c3-4997-a29b-4b49fa89ea66,2025-09-29 19:48:21,Other,solved,normal
f752a410-edb0-4e7e-85eb-8b219fc5c686,3a3f3f50-c8d0-4dbb-b51e-3c2ec62fe61a,2025-09-07 23:57:23,Other,solved,high
3523cc2b-e939-4bc0-b41b-a5e31faaba77,16fb718b-9020-4c89-b8b8-6c1c5b2ebe47,2025-09-16 11:09:24,Billing,solved,normal
19509fec-2044-4e98-b1da-f47d8d463a18,e78fb62b-1842-402b-9266-9c3dc5a37ee7,2025-10-18 06:44:50,Other,open,low
bfecd30c-e4e6-43b0-87ad-1f3886d59ddb,2a85cbb9-7ade-424b-ae21-21648dd01fab,2025-09-07 06:27:03,Billing,solved,high
a51ea61c-9a12-4b22-9565-677ce75654c4,e954e026-d3e1-4208-b0d7-2e700e0a4d26,2025-10-06 23:00:12,Billing,solved,normal
ee8e1d59-8f32-44fd-88c3-d7eaa4bb3c07,8a0726be-af0d-4205-82b1-852401f1021d,2025-09-13 14:37:30,Bug Report,open,high
dc4bab36-dc12-4608-8adf-95c0461841a2,0b505113-2051-4ae9-b952-e9444aca57e4,2025-09-27 11:55:17,Account Access,solved,normal
4891e7c9-f23d-4bad-85b4-b997f31d3801,7e77e5a0-c26e-4cae-887a-3a5fa425e744,2025-09-09 11:23:52,Other,solved,normal
c70ada60-a3c1-48b8-94e4-28a57323bb3b,026b9ba6-d00a-4866-b350-872a9eb61597,2025-09-14 23:20:21,Other,open,normal
d0136cdc-15d3-40d3-97dc-43aa3e0e5934,8a4fd976-261e-474a-837b-1ab6607c5137,2025-09-20 23:22:50,Account Access,open,normal
6d012ef2-4c5d-4822-bba2-bfff2b5ffe6a,15551612-bee4-44ce-a227-19715c427aac,2025-10-06 10:07:08,Bug Report,closed,low
c5d6d09c-8336-4d50-b6dc-c54672a427a0,c2ed961d-14df-4896-9323-120915a7d85e,2025-09-13 03:54:36,Billing,open,low
f3a60c24-c453-445b-82f1-2c02be14e6df,7ca36497-d42b-42e8-b18b-6b8e1e5785dc,2025-10-05 01:00:29,Bug Report,open,normal
d00c56bc-9f3a-4436-9c87-c354a08e33f8,a776fe2f-917d-4992-b847-b38c185128dd,2025-09-04 11:44:21,Other,open,low
1dfc7cfe-c543-4546-a054-243eac42e183,314dcdcd-9153-4124-a87b-7c80025b797a,2025-09-04 23:28:44,Account Access,open,normal
3b39532b-e8c2-4437-a84b-89524bd83217,1651f131-d6d2-41b9-9a2b-08e2cea1e9c5,2025-10-01 23:36:53,Bug Report,closed,high
7160ddf8-1d25-40ea-ae65-40334d1d4ca2,94052982-e5ac-406b-a71c-bf4f46fb24b1,2025-09-07 14:00:25,Billing,open,normal
53b3147b-6c92-42b1-aa95-bbbcfdace32f,11b723c2-5832-4235-91fb-01dec322df80,2025-09-18 11:31:04,Bug Report,open,high
6914cc23-b4cb-402b-9819-70283a64b6d2,d06f7c0b-8932-437f-a204-21aa56be89fa,2025-09-16 08:00:14,Account Access,solved,high
0de3ce37-82a0-4a95-a3c4-07282733ff1c,bc3063e0-de9a-40c8-b572-2b8b648f4c2c,2025-09-26 00:38:41,Billing,solved,low
946df68d-04c8-4632-b283-dd436fee15f4,c69799b1-5b2d-4c02-9f10-293ce7a93667,2025-09-15 14:23:02,Bug Report,open,normal
da28b0fd-9a21-4455-92dd-15a49bd6c49e,7b72df44-caea-4145-9f51-96cd5d38a5e1,2025-10-10 08:10:49,Billing,solved,normal
40fa6479-369f-4a92-a769-cbb388827ef6,9eb0cc35-5c73-4620-817a-f13e275ad5b0,2025-09-28 04:14:39,Billing,closed,normal
064c221a-c341-4b3c-9a1e-16e6c5e540ef,47663d7a-97cf-46dd-a5a6-c3fcd24763ec,2025-09-30 00:50:47,Bug Report,closed,high
d47e3fb1-8e55-47e7-96c7-578a8112def2,b382106b-684c-466a-a6b9-e66ab5806d8a,2025-09-29 01:07:09,Bug Report,closed,low
8c14bdbf-2437-4b4f-a582-2257687d658a,0a3067bb-e65f-4bf0-8a60-708d597cc615,2025-09-01 18:37:55,Account Access,closed,high
06d7aa89-f3e9-44f0-a877-a994970f3bd2,656d9f72-7f92-4197-baa4-6e31a5917944,2025-10-06 02:28:40,Bug Report,open,high
311308e1-0d1b-446c-9dde-86966774df6b,943b9f9a-c15d-4b5f-81ab-f87ef07b9fe5,2025-09-10 23:22:17,Other,solved,normal
a18ab5d9-b7b3-4dae-bd46-31f871b19a3e,06b11d4c-1c68-47e2-b118-f27d6f59be44,2025-09-19 17:05:35,Billing,open,low
d3d612dd-e54a-4976-a4e7-760ebfcb52cb,4953b117-ee70-4d85-b1e5-1c741dc428c6,2025-10-12 22:27:41,Bug Report,solved,high
778e4cbd-3a7c-4e0f-ae16-f509079a1c0c,2949c60d-c561-4c69-9806-15ccc4bb838e,2025-10-01 08:04:44,Bug Report,solved,normal
bf91bcf5-3767-49c0-8365-8d112b853036,fb951f0e-9fc0-4d8b-ae7b-bc18dbd2ca68,2025-10-09 00:35:10,Account Access,closed,low
084e3920-2e6b-4d16-9678-f8a3b2e05d40,bc75a8b1-7eaf-442f-8b98-bd41536c91e9,2025-09-13 10:47:37,Other,closed,low
a91d8b16-5adf-4905-b578-ca304f626c58,377e3e82-f09b-4087-afe3-235552af2e07,2025-10-02 00:33:45,Bug Report,open,normal
6fec37c5-f41e-4f2b-bd6c-de9909d80a2c,31f8f125-64af-422b-8c1e-74acbc5ba19a,2025-09-24 16:32:07,Billing,solved,low
f4767ae5-2ccf-40b9-b254-ef53ba685ef7,25503bc9-bfb7-49fe-aaaf-efdc22d0d177,2025-09-21 19:48:55,Account Access,open,high
2dfdc242-ec0a-475b-a353-bacd775626d8,81004189-5fa4-4f70-a0d6-66edd0a2fcf0,2025-10-08 04:13:40,Billing,closed,normal
037cab3b-c70b-40e8-9d1a-4c33e6a7d5f6,7cd02b37-35e4-4a9c-8250-b43ca77b74ee,2025-09-03 17:16:34,Billing,solved,normal
f172d2f0-b6d1-4610-9f16-9fc5c7d27568,fe4dcbc4-c6d9-4b1b-b5d9-7db26ec9daf4,2025-09-18 11:27:09,Account Access,open,low
1d549575-3a76-48a8-90d7-20c00a1887fe,612757bc-a530-4ab6-84b7-31c401749fed,2025-10-04 21:58:57,Account Access,open,low
61cd59a7-e0af-47b4-b6e0-cd377ac273b2,8d336569-1c0f-4761-b974-311b95ee4f8d,2025-10-15 11:25:50,Billing,solved,high
38bce296-68c1-4ba8-88ae-ec6af1bb43ef,282a3305-b753-4be2-86e6-7a7dd76d1cff,2025-09-01 09:23:43,Account Access,closed,low
14fdb5c5-5676-436a-bd0f-88f377ad7afc,4a014936-588d-4297-a0d2-7f604eda7feb,2025-10-06 00:51:48,Other,open,low
154dbefd-a0c2-4ee2-a438-7668b3b43be5,fb82ee62-3a74-44b7-a5c1-c20cde1f8c1d,2025-09-13 11:21:25,Bug Report,solved,normal
c89e0eaa-d9f8-4f03-9acb-63c526445747,8d0e7b4d-a88c-4a7e-a7fc-c6fa05df1390,2025-09-19 23:22:55,Billing,closed,high
671dccda-c59d-4a92-a475-9070b3fb9b78,65c05647-ffd1-4b1a-b18c-1f5b9cf8e1e1,2025-10-12 05:16:07,Bug Report,solved,low
2a3dc2b7-85be-431e-bb96-8c9c6b3919c8,2b341a90-28a2-4461-8749-b3f958686f4d,2025-09-17 22:18:16,Bug Report,open,normal
93f899b9-a20c-4a75-97ea-56b3e55a4aa0,3dde809a-6cde-4a26-afa1-ded181eeb864,2025-09-02 19:21:23,Billing,open,normal
126283b6-132b-4f13-8ea8-74d3f495e828,70d99dd4-fda1-4575-a16e-3384aee1039f,2025-10-09 19:22:17,Account Access,solved,normal
caf8c506-ef0a-43c0-9233-91e8f76557d4,0748f0cc-b0ab-4245-b8fe-bc95ba2685eb,2025-10-15 10:19:21,Account Access,open,normal
a24b03b2-9145-45f0-98da-fa61b48ac923,95a86db7-867c-4e0c-a550-6a5f5a20b4cf,2025-10-20 09:55:58,Bug Report,solved,high
bb964f73-6765-4e83-acd7-84bc43d5466c,20a97751-1f86-4920-8038-6a36fed03641,2025-10-19 08:48:12,Other,open,low
b1cfc9c8-8a60-45f3-9be9-fe6d8c0190df,f61f9dfb-97e8-4c28-9e7d-11eba466de0b,2025-09-05 22:13:30,Bug Report,closed,high
6a452d3d-2876-4d41-b564-544b7094fd84,687f3c89-8e45-489b-b71a-bcea48a087e5,2025-09-04 12:41:30,Other,closed,normal
2431662c-ec45-476b-88c6-f08969f1aeb0,32c7ae09-e46a-451f-92e2-f0c256eda981,2025-10-16 07:31:27,Billing,open,high
b3506759-7b25-40e1-86df-8614b5ed6860,9d670b1e-615b-4353-9d68-66be400ea525,2025-10-11 06:58:49,Bug Report,solved,high
7b825ada-e43e-44ce-9135-ce0b15bb6d35,4656419e-8f6a-4f9e-950e-54f9a2b56c1d,2025-09-22 11:39:48,Account Access,solved,normal
cd616632-13e5-4fa0-888a-8da0366d766c,ba068775-1ad8-461c-8ede-2e52b3ca9ced,2025-09-14 06:58:20,Account Access,open,low
04315a2c-f322-4d58-8113-d1e4d237663e,5f0a81fa-bd89-47f7-9b60-245b0409dc94,2025-09-10 02:23:04,Account Access,open,normal
1158c1ac-3a3b-4e9b-b4b8-8bf7fbfd5c1e,1a816b6b-677c-484b-9446-62862eb2e84b,2025-09-21 23:26:18,Other,closed,low
4458046d-15fe-4305-b95d-585333780338,335845ad-355d-4c25-9bfe-7c8ec7158329,2025-09-07 07:56:28,Billing,closed,high
